ID,TIF DISTRICT,PROJECT NAME,ADDRESS,DEVELOPER,PROJECT DESCRIPTION,CDC DATE,COC DATE,APPROVED AMOUNT,TOTAL PROJECT COST,TIF SUBSIDY PERCENTAGE,AFFORDABLE UNITS,WARD,COMMUNITY AREA,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
15552,Midwest,Marshall HS IGA with CPS Chimney Stack 2022,3250 E Adams St,CPS,Ordinance authorizing the City to enter into an Intergovernmental Agreement with the Chicago Board of Education in order to provide Tax Increment Financing (TIF) funds to reimburse Chicago Public Schools (CPS) for the costs associated with the shortening of the schools? chimney stacks to address structural stability concerns.,05/23/2022,,500000,50000,,,28,East Garfield Park,,,,,
15012,Fullerton/Milwaukee,Congress Theater (2021),2135 N Milwaukee Av,"BR Congress Owner, LLC","The Developer intends to restore the Congress Theater as a state-of-the art live music venue to be operated by AEG Live, renovate theater offices and the retail/restaurant storefronts along Rockwell and Milwaukee Avenues, build out office and meeting space for nonprofits and community groups in the Rockwell Ave building, and develop 20 residential units (including 14 affordable) in the Milwaukee Ave building.",03/08/2022,,20000000,70409315,,14,1,Logan Square,1158665.30950687,1914109.449589725,41.920054533,-87.69246183,"(41.92005453310562, -87.69246182985275)"
14045,35th/State,Armour Building TIF,3300 S Federal St,MCM Companies,Renovation of the historic Armour Building into market rate and affordable housing.  The Development will contain 102 units (19 1br/83 micro 1bd) of which 81 units will be market rate and 21 units will be affordable.,04/20/2021,,5500000,35794605,,20,3,Douglas,1176131.858619725,1883102.680514032,41.834594003,-87.629221826,"(41.83459400318184, -87.62922182646098)"
15095,North Branch South,Morton Salt Co Complex,1357 N Elston Av,Blue Start Properties/R2 Companies,"The Developer intends to develop the former Morton Salt facility into a 97,404 square foot as a mixed-use music venue, retail, and office space. At an estimated cost of $47,237,983 million (the ?Morton Salt Development?).   
As part of the PD process for the redevelopment of the Morton Salt site, the Developer is required to make several off-site, public-way improvements at their cost, collectively, the ?City Infrastructure?. The Developer has said this is a financial burden on the projects given the rising cost of infrastructure.  DPD acknowledges this point but believes the project could absorb the cost if lower-cost financing was available.  DPD proposes to address this through a TIF loan, which would allow the project to move forward without over-subsidizing the project.  

The scope of work for the City Infrastructure generally includes: 
Full improvements of Blackhawk Street from Elston on the west and the river on the east.  
?Crash Wall? at the far east end of Blackhawk St. 
New 3-way traffic signal at Elston/Blackhawk/Magnolia 
New traffic signal at North Ave and Magnolia including new North Av turn lane 
Addition of West Division turn arrow at Elston 
Addition of pedestrian enhancements at West Division/Elston    
Magnolia surface, curb, and sidewalk improvements",03/23/2022,,2547600,2547600,,,27,West Town,1167601.130101473,1909438.588376865,41.907049472,-87.659764971,"(41.90704947171354, -87.6597649708448)"
15599,Stevenson Brighton,Sputnik Coffee Company,4743 S Talman Av,Vladimir Kagan,"The subject property is approximately 91 years old 27,375 square foot industrial building located on a 28,240 square foot site. The previous occupant began winding down operations at the property in March 2020. 
Applicant plans to lease the property to a related entity, Sputnik Coffee Company (the ?Occupant? or ?Sputnik?) who will use the site to continue expanding its growing business. Sputnik is a Chicago based coffee roaster that provides coffee to over 300 grocery stores in the Midwest.",06/14/2022,,1200000,2865000,,,15,,1159548.095902122,1872953.380191387,41.807100002,-87.690350843,"(41.80710000175801, -87.69035084334088)"
14118,Lawrence/Broadway,Timeline Theater TIF,5035 N Broadway,TimeLine Theater Company,Renovation & new construction of�an existing warehouse into a performing arts theater.  Project will demolish and newly construct the western 2/3rds of the building and renovate the eastern 1/3rd,05/10/2022,,11300000,36798876,,,48,Uptown,1167441.244743627,1933743.725670871,41.973747355,-87.659650632,"(41.973747355186376, -87.65965063173616)"
1447,Central Loop,Trans World Airlines - Job Training Grant,,,,09/01/1999,,250000,250000,100,,,,,,,,
14205,43rd/Cottage Grove (DOH),Lillian Marcie Center TIF,4341 S Cottage Grove Av,Lillian Marcie Legacy Company,"Located in Kenwood, the project includes renovating an existing 12,000 square foot warehouse into a 350-seat performance theater and a smaller 100 seat theater.",07/13/2021,,6000000,25756189,,,4,Kenwood,1182372.293604438,1876231.181744952,41.815595473,-87.606537557,"(41.81559547349112, -87.60653755726297)"
15268,Kinzie Industrial Corridor,Covenant House TIF,2934 W Lake St,Covenant House Illinois,"Covenant House IL plans to renovate an existing building into a youth development center and transitional shelter.  The project is comprised of 3 phases, (1) the renovation of the first floor to include a youth development center, community area and dining room, commercial kitchens, staff offices and other rooms, (2) the renovation of the 3rd floor to provide a transitional shelter with 40 beds, and (3) the renovation of the 2nd floor to provide an additional 20 beds of transitional housing and a community room. 

TIF is only requested for Phase 3, CDF covered Phases 1 & 2",06/14/2022,,2700000,5743579,,,27,East Garfield Park,1156639.682755606,1901033.667221278,41.884214743,-87.700258889,"(41.88421474280799, -87.70025888909609)"
10984,47th/King Drive,Paul G. Stewart III,401 E Bowen Av,,"Located in Grand Boulevard, the project (Phase III) will substantial rehab of all 180 apartments in an existing 20-story tower for seniors whose incomes are at or below 60% of AMI.    The 180 unit tower is comprised of 45-studio apartments and 135 one-bedroom units. Scope of the rehab includes new mechanical systems, new windows, and new kitchens and baths.  The rehab will incorporate green initiatives such as greater insulation and highly efficient energy systems.",09/14/2016,08/14/2019,4299179,32873746,13.08,180,3,Grand Boulevard,1179658.647374227,1877532.341948407,41.819228513,-87.616451775,"(41.81922851271394, -87.61645177529466)"
15223,51st/Archer,Solorio ES IGA with CPS 2021,5400 S Saint Louis Av,CPS,"Intergovernmental Agreement with the Chicago Board of Education in order to provide Tax Increment Financing (TIF) funds to reimburse Chicago Public Schools (CPS) for the costs associated with the upgrade, repair and re-certifying of the obsolete and failing Building Automation System (BAS) which controls the environmental and mechanical systems in the building at Solorio.  CPS is requesting $329,800 from the 51st/Archer TIF for completion of the Project.  The total estimated cost of the Project is $329,800.  The Project is expected to be completed by fall of 2023.",01/26/2022,,329800,329800,,,14,Gage Park,1153924.11720081,1868568.61102251,41.795181181,-87.711094474,"(41.79518118115942, -87.71109447383934)"
1361,Madden/Wells,Madden Wells - 1-A - Rental,3807 S Cottage Grove Av,Madden Wells Phase 1A Associates L.P.,"""Project"" shall mean the 21 buildings to be located on multiple sites generally located north of East Pershing Road, west of the alley immediately east of existing South Ellis Ave., south of a new, to-be-constructed East 38th street and east of a new, to-be-constructed South Langley Ave., Chgo., IL, which shall contain, as of the completion of construction 162 multi-family residential dwelling units and one manager's unit.
115 units financed with HOME Funds

PD 840 (Existing Zoning)",04/09/2003,,1529200,36080770,4.24,115,4,Oakland,1182013.037164211,1879986.686715668,41.825909187,-87.607739025,"(41.82590918687433, -87.60773902504421)"
15224,Madison/Austin Corridor,Spencer ES IGA with CPS,214 N Lavergne Av,CPS,"Intergovernmental Agreement with the Chicago Board of Education in order to provide Tax Increment Financing (TIF) funds to reimburse Chicago Public Schools (CPS) for the costs associated with providing a full roof replacement and targeted masonry repairs at Spencer.  CPS is requesting $4,250,000 from the Madison/Austin TIF for completion of the Project.  The total estimated cost of the Project is $8,500,000.",01/26/2022,,4250000,8500000,,,28,Austin,1142962.028566731,1901180.136807183,41.884882573,-87.750481689,"(41.88488257290063, -87.75048168878546)"
15222,Pilsen Industrial Corridor,Ruiz ES IGA with CPS 2021,2410 S Leavitt St,CPS,"Intergovernmental Agreement with the Chicago Board of Education in order to provide Tax Increment Financing funds to reimburse Chicago Public Schools for the costs associated with the replacement of the existing mechanical system at Ruiz.  CPS is requesting $3,800,00 from the Pilsen Industrial Corridor TIF for completion of the Project.  The total estimated cost of the Project is $3,800,00.  The Project is expected to be completed by fall 2023.",01/26/2022,,3800000,3800000,,,25,Lower West Side,1162043.648990388,1887912.320946268,41.848097425,-87.680781141,"(41.84809742496657, -87.68078114123138)"
1365,Roosevelt/Homan,Roosevelt Towers I - Senior,3440 W Roosevelt Rd,"Roosevelt Tower - I, LLC","The project includes construction of 126 affordable senior units which will be 60% area median income.  The apartment building will have 6 and 8 story wings and include 33 parking spaces.  The building to be located at 3440 West Roosevelt Road, Chicago, Illinois. The 126 units in the project financed with HOME funds are required to be occupied by low-income families.

PD 793 (Existing Zoning)",11/13/2002,12/15/2003,1540433,18562300,8.3,126,24,North Lawndale,1153440.124193662,1894532.774957921,41.866439771,-87.71218086,"(41.86643977129227, -87.71218086033134)"
1417,"Near North,Red and Purple Modernization Phase One Project",North Town Village II,1421 N Halsted St,NTV Limited Partnership,"Thirty-two (32) buildings to be located on Lots 2, 4-25, 27-30 and 33-36 in the Plat of Subdivision of North Town Village Chicago, Illinois, and which shall contain, as of the completion of construction thereof, 145 multi-family residential dwelling units, 40 of which will comprise the Low-Income Project. The 40 CHA units to be financed with HOME Funds and required to be occupied by Low-Income Families.

PD 713 (Existing Zoning)",12/15/1999,,8600000,55000000,15.64,40,"8,27",Near North Side,1170794.987238783,1909451.50485222,41.907015496,-87.648032273,"(41.907015495773344, -87.6480322734244)"
15266,Wilson Yard,Clarendon Park IGA Amendment,4501 N Clarendon Av,Chicago Park District,An amendment of an existing Intergovernmental Agreement Amendment (IGA) in order to increase Tax Increment Financing (TIF) funds to reimburse Chicago Park District (CPD) for a portion of the costs of a major rehabilitation of the Clarendon Park Fieldhouse at a total cost of $13 million.,02/23/2022,,10360000,13000000,,,46,Uptown,1170143.649857657,1930108.222410454,41.963712688,-87.649819915,"(41.96371268845581, -87.64981991524311)"
15729,,Walsh ES IGA with CPS Roof/Windows/Masonry June 2022,2015 S Peoria St,CPS,IGA with CPS for improvements to the Roof/Windows/Masonry of Walsh ES.,07/20/2022,,3500000,3500000,,,11,Lower West Side,1170942.069590162,1890439.543037203,41.854842143,-87.648049642,"(41.85484214279098, -87.64804964195923)"
12124,Humboldt Park Commercial,Nancy Franco-Maldonado Paseo Boricua Arts Building,2709 W Division St 24,Puerto Rican Cultural Center,"Located in West Town community area, the project includes the new construction of a mixed-use development with a performance art theater and commercial space on the ground floor and 24 live/work residential units above.  All units will be for tenants with incomes from 30% to 60% of AMI.",06/12/2019,,4245304,11772840,36.06,24,26,West Town,1158063.933764305,1907829.428324992,41.902833963,-87.694843157,"(41.90283396336296, -87.6948431570433)"
14902,35th/State,Park Boulevard Phase 3B Multifamily,43 W 36th St,"Stateway Associates, LLC - James Miller","Park Boulevard Phase 3B is a proposed mixed-income new construction development with two 40 unit five-story elevator building to be located in Bronzeville, in Chicago?s 3rd Ward and part of the CHA Plan for Transformation.",06/08/2021,,6000000,,,68,3,Douglas,1176433.799636468,1881083.411391271,41.829046169,-87.628174753,"(41.82904616877641, -87.62817475327066)"
13843,Foster and California,CPS-IGA Budlong Elementary School,2701 W Foster Av,Chicago Public Schools,"Located in Lincoln Square, the project includes replacing the existing crumb rubber turf field with new organic infill.",05/20/2020,,300000,300000,100,,40,Lincoln Square,1157387.173408606,1934388.086562997,41.975726519,-87.696604427,"(41.97572651851171, -87.69660442713682)"
12304,Roosevelt/Racine,Taylor Street Library and Apartments,1340 W Taylor St,Taylor Street LA LLC,"Located in the Near West Side, the project includes construction of a mixed-use building that will contain 73 residential units. Of the units, 51% (37) will be for CHA residents, 40% (29) will be affordable to households earning 60% of the area median income (AMI) and below, and 9% (7) will be unrestricted market rate units.  In addition to the housing, there will be an approximately 15,000 square foot library, an outdoor terrace, community room, bicycle racks and off-street parking.

Zoning: PD 896",11/08/2017,01/06/2020,7000000,,,66,28,Near West Side,1167405.174160465,1895739.005535822,41.869461044,-87.660879168,"(41.86946104442785, -87.66087916803869)"
